Creation le 2013/12/28 17:10:49
 
Compteur n°049701078744

Heure 		 Papp 	 H creuses 		 H pleines 		 Invalide 
17:12:49 		 098437215 	 131783238
17:12:50 		 098437215 	 131783238
17:12:52 		 098437215 	 131783238
17:12:53 		 098437215 	 131783238
17:12:54 		 098437215 	 131783253
17:12:56 		 098437215 	 131783254
17:12:57 		 098437215 	 131783256
17:12:59 		 098437215 	 131783257
17:13:00 		 098437215 	 131783259
17:13:01 		 098437215 	 131783260
17:13:03 		 098437215 	 131783262
17:13:04 		 098437215 	 131783262
17:13:06 		 098437215 	 131783262
17:13:07 		 098437215 	 131783262
17:13:08 		 098437215 	 131783262
17:13:10 		 098437215 	 131783262
17:13:11 		 098437215 	 131783262
17:13:13 		 098437215 	 131783262
17:13:14 		 098437215 	 131783262
17:13:15 		 098437215 	 131783277
17:13:17 		 098437215 	 131783279
17:13:18 		 098437215 	 131783280
17:13:20 		 098437215 	 131783282
17:13:21 		 098437215 	 131783283
17:13:22 		 098437215 	 131783285
17:13:24 		 098437215 	 131783286
17:13:25 		 098437215 	 131783286
17:13:27 		 098437215 	 131783286
17:13:28 		 098437215 	 131783286
17:13:29 		 098437215 	 131783286
17:13:31 		 098437215 	 131783286
17:13:32 		 098437215 	 131783286
17:13:34 		 098437215 	 131783286
17:13:35 		 098437215 	 131783300
17:13:36 		 098437215 	 131783302
17:13:38 		 098437215 	 131783303
17:13:39 		 098437215 	 131783305
17:13:41 		 098437215 	 131783306
17:13:42 		 098437215 	 131783308
17:13:43 		 098437215 	 131783310
17:13:45 		 098437215 	 131783310
17:13:46 		 098437215 	 131783310
17:13:48 		 098437215 	 131783310
17:13:49 		 098437215 	 131783310
17:13:50 		 098437215 	 131783310
17:13:52 		 098437215 	 131783310
17:13:53 		 098437215 	 131783310
17:13:55 		 098437215 	 131783310
17:13:56 		 098437215 	 131783325
17:13:57 		 098437215 	 131783326
17:13:59 		 098437215 	 131783328
17:14:00 		 098437215 	 131783329
17:14:02 		 098437215 	 131783331
17:14:03 		 098437215 	 131783332
17:14:04 		 098437215 	 131783334
17:14:06 		 098437215 	 131783334
17:14:07 		 098437215 	 131783334
17:14:09 		 098437215 	 131783334
17:14:10 		 098437215 	 131783334
17:14:11 		 098437215 	 131783334
17:14:13 		 098437215 	 131783334
17:14:14 		 098437215 	 131783334
17:14:16 		 098437215 	 131783334
17:14:17 		 098437215 	 131783349
17:14:19 		 098437215 	 131783351
17:14:20 		 098437215 	 131783352
17:14:21 		 098437215 	 131783354
17:14:23 		 098437215 	 131783355
17:14:24 		 098437215 	 131783357
17:14:26 		 098437215 	 131783357
17:14:27 		 098437215 	 131783357
17:14:28 		 098437215 	 131783357
17:14:30 		 098437215 	 131783357
17:14:31 		 098437215 	 131783357
17:14:33 		 098437215 	 131783357
17:14:34 		 098437215 	 131783357
17:14:35 		 098437215 	 131783357
17:14:37 		 098437215 	 131783357
17:14:38 		 098437215 	 131783373
17:14:40 		 098437215 	 131783375
17:14:41 		 098437215 	 131783376
17:14:42 		 098437215 	 131783378
17:14:44 		 098437215 	 131783379
17:14:45 		 098437215 	 131783381
17:14:47 		 098437215 	 131783381
17:14:48 		 098437215 	 131783381
17:14:49 		 098437215 	 131783381
17:14:51 		 098437215 	 131783381
17:14:52 		 098437215 	 131783381
17:14:54 		 098437215 	 131783381
17:14:55 		 098437215 	 131783381
17:14:56 		 098437215 	 131783381
17:14:58 		 098437215 	 131783396
17:14:59 		 098437215 	 131783398
17:15:01 		 098437215 	 131783399
17:15:02 		 098437215 	 131783401
17:15:03 		 098437215 	 131783402
17:15:05 		 098437215 	 131783404
17:15:06 		 098437215 	 131783405
17:15:08 		 098437215 	 131783405
17:15:09 		 098437215 	 131783405
17:15:10 		 098437215 	 131783405
17:15:12 		 098437215 	 131783405
17:15:13 		 098437215 	 131783405
17:15:15 		 098437215 	 131783405
17:15:16 		 098437215 	 131783405
17:15:17 		 098437215 	 131783405
17:15:19 		 098437215 	 131783418
17:15:20 		 098437215 	 131783420
17:15:22 		 098437215 	 131783421
17:15:23 		 098437215 	 131783422
17:15:24 		 098437215 	 131783423
17:15:26 		 098437215 	 131783425
17:15:27 		 098437215 	 131783426
17:15:29 		 098437215 	 131783426
17:15:30 		 098437215 	 131783426
17:15:31 		 098437215 	 131783426
17:15:33 		 098437215 	 131783426
17:15:34 		 098437215 	 131783426
17:15:36 		 098437215 	 131783426
17:15:37 		 098437215 	 131783426
17:15:38 		 098437215 	 131783437
17:15:40 		 098437215 	 131783438
17:15:41 		 098437215 	 131783440
17:15:43 		 098437215 	 131783441
17:15:44 		 098437215 	 131783442
17:15:45 		 098437215 	 131783443
17:15:47 		 098437215 	 131783444
17:15:48 		 098437215 	 131783444
17:15:50 		 098437215 	 131783444
17:15:51 		 098437215 	 131783444
17:15:52 		 098437215 	 131783444
17:15:54 		 098437215 	 131783444
17:15:55 		 098437215 	 131783444
17:15:57 		 098437215 	 131783444
17:15:58 		 098437215 	 131783444
17:15:59 		 098437215 	 131783454
17:16:01 		 098437215 	 131783456
17:16:02 		 098437215 	 131783457
17:16:04 		 098437215 	 131783458
17:16:05 		 098437215 	 131783459
17:16:06 		 098437215 	 131783461
17:16:08 		 098437215 	 131783462
17:16:09 		 098437215 	 131783462
17:16:11 		 098437215 	 131783462
17:16:12 		 098437215 	 131783462
17:16:13 		 098437215 	 131783462
17:16:15 		 098437215 	 131783462
17:16:16 		 098437215 	 131783462
17:16:18 		 098437215 	 131783462
17:16:19 		 098437215 	 131783462
17:16:20 		 098437215 	 131783474
17:16:22 		 098437215 	 131783475
17:16:23 		 098437215 	 131783477
17:16:25 		 098437215 	 131783478
17:16:26 		 098437215 	 131783479
17:16:27 		 098437215 	 131783481
17:16:29 		 098437215 	 131783481
17:16:30 		 098437215 	 131783481
17:16:32 		 098437215 	 131783481
17:16:33 		 098437215 	 131783481
17:16:34 		 098437215 	 131783481
17:16:36 		 098437215 	 131783481
17:16:37 		 098437215 	 131783481
17:16:39 		 098437215 	 131783481
17:16:40 		 098437215 	 131783481
17:16:41 		 098437215 	 131783494
17:16:43 		 098437215 	 131783495
17:16:44 		 098437215 	 131783497
17:16:46 		 098437215 	 131783498
17:16:47 		 098437215 	 131783499
17:16:48 		 098437215 	 131783500
17:16:50 		 098437215 	 131783500
17:16:51 		 098437215 	 131783500
17:16:53 		 098437215 	 131783500
17:16:54 		 098437215 	 131783500
17:16:55 		 098437215 	 131783500
17:16:57 		 098437215 	 131783500
17:16:58 		 098437215 	 131783500
17:17:00 		 098437215 	 131783500
17:17:01 		 098437215 	 131783513
17:17:02 		 098437215 	 131783514
17:17:04 		 098437215 	 131783515
17:17:05 		 098437215 	 131783516
17:17:07 		 098437215 	 131783518
17:17:08 		 098437215 	 131783519
17:17:09 		 098437215 	 131783520
17:17:11 		 098437215 	 131783520
17:17:12 		 098437215 	 131783520
17:17:14 		 098437215 	 131783520
17:17:15 		 098437215 	 131783520
17:17:16 		 098437215 	 131783520
17:17:18 		 098437215 	 131783520
17:17:19 		 098437215 	 131783520
17:17:21 		 098437215 	 131783520
17:17:22 		 098437215 	 131783533
17:17:23 		 098437215 	 131783534
17:17:25 		 098437215 	 131783535
17:17:26 		 098437215 	 131783536
17:17:28 		 098437215 	 131783538
17:17:29 		 098437215 	 131783539
17:17:30 		 098437215 	 131783540
17:17:32 		 098437215 	 131783540
17:17:33 		 098437215 	 131783540
17:17:35 		 098437215 	 131783540
17:17:36 		 098437215 	 131783540
17:17:37 		 098437215 	 131783540
17:17:39 		 098437215 	 131783540
17:17:40 		 098437215 	 131783540
17:17:42 		 098437215 	 131783551
17:17:43 		 098437215 	 131783553
17:17:44 		 098437215 	 131783554
17:17:46 		 098437215 	 131783555
17:17:47 		 098437215 	 131783556
17:17:49 		 098437215 	 131783558
17:17:50 		 098437215 	 131783559
17:17:51 		 098437215 	 131783559
17:17:53 		 098437215 	 131783559
17:17:54 		 098437215 	 131783559
17:17:56 		 098437215 	 131783559
17:17:57 		 098437215 	 131783559
17:17:58 		 098437215 	 131783559
17:18:00 		 098437215 	 131783559
17:18:01 		 098437215 	 131783559
17:18:03 		 098437215 	 131783571
17:18:04 		 098437215 	 131783573
17:18:05 		 098437215 	 131783574
17:18:07 		 098437215 	 131783575
17:18:08 		 098437215 	 131783576
17:18:10 		 098437215 	 131783577
17:18:11 		 098437215 	 131783579
17:18:12 		 098437215 	 131783579
17:18:14 		 098437215 	 131783579
17:18:15 		 098437215 	 131783579
17:18:17 		 098437215 	 131783579
17:18:18 		 098437215 	 131783579
17:18:19 		 098437215 	 131783579
17:18:21 		 098437215 	 131783579
17:18:22 		 098437215 	 131783579
17:18:24 		 098437215 	 131783591
17:18:25 		 098437215 	 131783592
17:18:26 		 098437215 	 131783593
17:18:28 		 098437215 	 131783594
17:18:29 		 098437215 	 131783596
17:18:31 		 098437215 	 131783597
17:18:32 		 098437215 	 131783597
17:18:33 		 098437215 	 131783597
17:18:35 		 098437215 	 131783597
17:18:36 		 098437215 	 131783597
17:18:38 		 098437215 	 131783597
17:18:39 		 098437215 	 131783597
17:18:40 		 098437215 	 131783597
17:18:42 		 098437215 	 131783597
17:18:43 		 098437215 	 131783597
17:18:45 		 098437215 	 131783610
17:18:46 		 098437215 	 131783611
17:18:47 		 098437215 	 131783612
17:18:49 		 098437215 	 131783614
17:18:50 		 098437215 	 131783615
17:18:52 		 098437215 	 131783616
17:18:53 		 098437215 	 131783616
17:18:54 		 098437215 	 131783616
17:18:56 		 098437215 	 131783616
17:18:57 		 098437215 	 131783616
17:18:59 		 098437215 	 131783616
17:19:00 		 098437215 	 131783616
17:19:01 		 098437215 	 131783616
17:19:03 		 098437215 	 131783616
17:19:04 		 098437215 	 131783628
17:19:06 		 098437215 	 131783629
17:19:07 		 098437215 	 131783630
17:19:08 		 098437215 	 131783632
17:19:10 		 098437215 	 131783633
17:19:11 		 098437215 	 131783634
17:19:13 		 098437215 	 131783635
17:19:14 		 098437215 	 131783635
17:19:15 		 098437215 	 131783635
17:19:17 		 098437215 	 131783635
17:19:18 		 098437215 	 131783635
17:19:20 		 098437215 	 131783635
17:19:21 		 098437215 	 131783635
17:19:22 		 098437215 	 131783635
17:19:24 		 098437215 	 131783646
17:19:25 		 098437215 	 131783647
17:19:27 		 098437215 	 131783648
17:19:28 		 098437215 	 131783650
17:19:29 		 098437215 	 131783651
17:19:31 		 098437215 	 131783652
17:19:32 		 098437215 	 131783653
17:19:34 		 098437215 	 131783655
17:19:35 		 098437215 	 131783655
17:19:36 		 098437215 	 131783655
17:19:38 		 098437215 	 131783655
17:19:39 		 098437215 	 131783655
17:19:41 		 098437215 	 131783655
17:19:42 		 098437215 	 131783655
17:19:43 		 098437215 	 131783655
17:19:45 		 098437215 	 131783666
17:19:46 		 098437215 	 131783667
17:19:48 		 098437215 	 131783668
17:19:49 		 098437215 	 131783669
17:19:50 		 098437215 	 131783671
17:19:52 		 098437215 	 131783672
17:19:53 		 098437215 	 131783673
17:19:55 		 098437215 	 131783673
17:19:56 		 098437215 	 131783673
17:19:57 		 098437215 	 131783673
17:19:59 		 098437215 	 131783673
17:20:00 		 098437215 	 131783673
17:20:02 		 098437215 	 131783673
17:20:03 		 098437215 	 131783673
17:20:04 		 098437215 	 131783673
17:20:06 		 098437215 	 131783685
17:20:07 		 098437215 	 131783687
17:20:09 		 098437215 	 131783688
17:20:10 		 098437215 	 131783689
17:20:11 		 098437215 	 131783690
17:20:13 		 098437215 	 131783692
17:20:14 		 098437215 	 131783693
17:20:16 		 098437215 	 131783693
17:20:17 		 098437215 	 131783693
17:20:18 		 098437215 	 131783693
17:20:20 		 098437215 	 131783693
17:20:21 		 098437215 	 131783693
17:20:23 		 098437215 	 131783693
17:20:24 		 098437215 	 131783693
17:20:25 		 098437215 	 131783693
17:20:27 		 098437215 	 131783705
17:20:28 		 098437215 	 131783706
17:20:30 		 098437215 	 131783708
17:20:31 		 098437215 	 131783709
17:20:32 		 098437215 	 131783710
17:20:34 		 098437215 	 131783711
17:20:35 		 098437215 	 131783711
17:20:37 		 098437215 	 131783711
17:20:38 		 098437215 	 131783711
17:20:39 		 098437215 	 131783711
17:20:41 		 098437215 	 131783711
17:20:42 		 098437215 	 131783711
17:20:44 		 098437215 	 131783711
17:20:45 		 098437215 	 131783711
17:20:46 		 098437215 	 131783711
17:20:48 		 098437215 	 131783725
17:20:49 		 098437215 	 131783726
17:20:51 		 098437215 	 131783727
17:20:52 		 098437215 	 131783729
17:20:53 		 098437215 	 131783730
17:20:55 		 098437215 	 131783731
17:20:56 		 098437215 	 131783731
17:20:58 		 098437215 	 131783731
17:20:59 		 098437215 	 131783731
17:21:00 		 098437215 	 131783731
17:21:02 		 098437215 	 131783731
17:21:03 		 098437215 	 131783731
17:21:05 		 098437215 	 131783731
17:21:06 		 098437215 	 131783731
17:21:08 		 098437215 	 131783742
17:21:09 		 098437215 	 131783743
17:21:10 		 098437215 	 131783744
17:21:12 		 098437215 	 131783744
17:21:13 		 098437215 	 131783745
17:21:15 		 098437215 	 131783746
17:21:16 		 098437215 	 131783747
17:21:17 		 098437215 	 131783747
17:21:19 		 098437215 	 131783747
17:21:20 		 098437215 	 131783747
17:21:22 		 098437215 	 131783747
17:21:23 		 098437215 	 131783747
17:21:24 		 098437215 	 131783747
17:21:26 		 098437215 	 131783747
17:21:27 		 098437215 	 131783747
17:21:29 		 098437215 	 131783755
17:21:30 		 098437215 	 131783756
17:21:31 		 098437215 	 131783756
17:21:33 		 098437215 	 131783757
17:21:34 		 098437215 	 131783758
17:21:36 		 098437215 	 131783759
17:21:37 		 098437215 	 131783760
17:21:38 		 098437215 	 131783760
17:21:40 		 098437215 	 131783760
17:21:41 		 098437215 	 131783760
17:21:43 		 098437215 	 131783760
17:21:44 		 098437215 	 131783760
17:21:45 		 098437215 	 131783760
17:21:47 		 098437215 	 131783760
17:21:48 		 098437215 	 131783767
17:21:50 		 098437215 	 131783768
17:21:51 		 098437215 	 131783769
17:21:52 		 098437215 	 131783769
17:21:54 		 098437215 	 131783770
17:21:55 		 098437215 	 131783771
17:21:57 		 098437215 	 131783772
17:21:58 		 098437215 	 131783772
17:21:59 		 098437215 	 131783772
17:22:01 		 098437215 	 131783772
17:22:02 		 098437215 	 131783772
17:22:04 		 098437215 	 131783772
17:22:05 		 098437215 	 131783772
17:22:06 		 098437215 	 131783772
17:22:08 		 098437215 	 131783772
17:22:09 		 098437215 	 131783780
17:22:11 		 098437215 	 131783781
17:22:12 		 098437215 	 131783781
17:22:13 		 098437215 	 131783782
17:22:15 		 098437215 	 131783783
17:22:16 		 098437215 	 131783784
17:22:18 		 098437215 	 131783785
17:22:19 		 098437215 	 131783785
17:22:20 		 098437215 	 131783785
17:22:22 		 098437215 	 131783785
17:22:23 		 098437215 	 131783785
17:22:25 		 098437215 	 131783785
17:22:26 		 098437215 	 131783785
17:22:27 		 098437215 	 131783785
17:22:29 		 098437215 	 131783785
17:22:30 		 098437215 	 131783793
17:22:32 		 098437215 	 131783793
17:22:33 		 098437215 	 131783794
17:22:34 		 098437215 	 131783795
17:22:36 		 098437215 	 131783796
17:22:37 		 098437215 	 131783797
17:22:39 		 098437215 	 131783797
17:22:40 		 098437215 	 131783797
17:22:41 		 098437215 	 131783797
17:22:43 		 098437215 	 131783797
17:22:44 		 098437215 	 131783797
17:22:46 		 098437215 	 131783797
17:22:47 		 098437215 	 131783797
17:22:48 		 098437215 	 131783797
17:22:50 		 098437215 	 131783797
17:22:51 		 098437215 	 131783805
17:22:53 		 098437215 	 131783806
17:22:54 		 098437215 	 131783807
17:22:55 		 098437215 	 131783808
17:22:57 		 098437215 	 131783809
17:22:58 		 098437215 	 131783809
17:23:00 		 098437215 	 131783809
17:23:01 		 098437215 	 131783809
17:23:02 		 098437215 	 131783809
17:23:04 		 098437215 	 131783809
17:23:05 		 098437215 	 131783809
17:23:07 		 098437215 	 131783809
17:23:08 		 098437215 	 131783809
17:23:09 		 098437215 	 131783809
17:23:11 		 098437215 	 131783817
17:23:12 		 098437215 	 131783818
17:23:14 		 098437215 	 131783819
17:23:15 		 098437215 	 131783820
17:23:16 		 098437215 	 131783821
17:23:18 		 098437215 	 131783821
17:23:19 		 098437215 	 131783822
17:23:21 		 098437215 	 131783822
17:23:22 		 098437215 	 131783822
17:23:23 		 098437215 	 131783822
17:23:25 		 098437215 	 131783822
17:23:26 		 098437215 	 131783822
17:23:28 		 098437215 	 131783822
17:23:29 		 098437215 	 131783822
17:23:30 		 098437215 	 131783822
17:23:32 		 098437215 	 131783830
17:23:33 		 098437215 	 131783831
17:23:35 		 098437215 	 131783832
17:23:36 		 098437215 	 131783833
17:23:37 		 098437215 	 131783833
17:23:39 		 098437215 	 131783834
17:23:40 		 098437215 	 131783835
17:23:42 		 098437215 	 131783835
17:23:43 		 098437215 	 131783835
17:23:44 		 098437215 	 131783835
17:23:46 		 098437215 	 131783835
17:23:47 		 098437215 	 131783835
17:23:49 		 098437215 	 131783835
17:23:50 		 098437215 	 131783835
17:23:51 		 098437215 	 131783846
17:23:53 		 098437215 	 131783847
17:23:54 		 098437215 	 131783849
17:23:56 		 098437215 	 131783850
17:23:57 		 098437215 	 131783852
17:23:58 		 098437215 	 131783853
17:24:00 		 098437215 	 131783855
17:24:01 		 098437215 	 131783855
17:24:03 		 098437215 	 131783855
17:24:04 		 098437215 	 131783855
17:24:05 		 098437215 	 131783855
17:24:07 		 098437215 	 131783855
17:24:08 		 098437215 	 131783855
17:24:10 		 098437215 	 131783855
17:24:11 		 098437215 	 131783855
17:24:12 		 098437215 	 131783870
17:24:14 		 098437215 	 131783872
17:24:15 		 098437215 	 131783874
17:24:17 		 098437215 	 131783875
17:24:18 		 098437215 	 131783877
17:24:19 		 098437215 	 131783878
17:24:21 		 098437215 	 131783880
17:24:22 		 098437215 	 131783880
17:24:24 		 098437215 	 131783880
17:24:25 		 098437215 	 131783880
17:24:26 		 098437215 	 131783880
17:24:28 		 098437215 	 131783880
17:24:29 		 098437215 	 131783880
17:24:31 		 098437215 	 131783880
17:24:32 		 098437215 	 131783880
17:24:33 		 098437215 	 131783895
17:24:35 		 098437215 	 131783897
17:24:36 		 098437215 	 131783898
17:24:38 		 098437215 	 131783900
17:24:39 		 098437215 	 131783901
17:24:40 		 098437215 	 131783903
17:24:42 		 098437215 	 131783903
17:24:43 		 098437215 	 131783903
17:24:45 		 098437215 	 131783903
17:24:46 		 098437215 	 131783903
17:24:47 		 098437215 	 131783903
17:24:49 		 098437215 	 131783903
17:24:50 		 098437215 	 131783903
17:24:52 		 098437215 	 131783903
17:24:53 		 098437215 	 131783903
17:24:54 		 098437215 	 131783920
17:24:56 		 098437215 	 131783922
17:24:57 		 098437215 	 131783923
17:24:59 		 098437215 	 131783925
17:25:00 		 098437215 	 131783926
17:25:01 		 098437215 	 131783928
17:25:03 		 098437215 	 131783928
17:25:04 		 098437215 	 131783928
17:25:06 		 098437215 	 131783928
17:25:07 		 098437215 	 131783928
17:25:08 		 098437215 	 131783928
17:25:10 		 098437215 	 131783928
17:25:11 		 098437215 	 131783928
17:25:13 		 098437215 	 131783928
17:25:14 		 098437215 	 131783943
17:25:15 		 098437215 	 131783944
17:25:17 		 098437215 	 131783946
17:25:18 		 098437215 	 131783947
17:25:20 		 098437215 	 131783949
17:25:21 		 098437215 	 131783951
17:25:22 		 098437215 	 131783952
17:25:24 		 098437215 	 131783952
17:25:25 		 098437215 	 131783952
17:25:27 		 098437215 	 131783952
17:25:28 		 098437215 	 131783952
17:25:29 		 098437215 	 131783952
17:25:31 		 098437215 	 131783952
17:25:32 		 098437215 	 131783952
17:25:34 		 098437215 	 131783966
17:25:35 		 098437215 	 131783967
17:25:36 		 098437215 	 131783969
17:25:38 		 098437215 	 131783971
17:25:39 		 098437215 	 131783972
17:25:41 		 098437215 	 131783974
17:25:42 		 098437215 	 131783975
17:25:43 		 098437215 	 131783977
17:25:45 		 098437215 	 131783977
17:25:46 		 098437215 	 131783977
17:25:48 		 098437215 	 131783977
17:25:49 		 098437215 	 131783977
17:25:50 		 098437215 	 131783977
17:25:52 		 098437215 	 131783977
17:25:53 		 098437215 	 131783977
17:25:55 		 098437215 	 131783991
17:25:56 		 098437215 	 131783992
17:25:57 		 098437215 	 131783994
17:25:59 		 098437215 	 131783995
17:26:00 		 098437215 	 131783997
17:26:02 		 098437215 	 131783999
17:26:03 		 098437215 	 131784000
17:26:04 		 098437215 	 131784000
17:26:06 		 098437215 	 131784000
17:26:07 		 098437215 	 131784000
17:26:09 		 098437215 	 131784000
17:26:10 		 098437215 	 131784000
17:26:11 		 098437215 	 131784000
17:26:13 		 098437215 	 131784000
17:26:14 		 098437215 	 131784000
17:26:16 		 098437215 	 131784016
17:26:17 		 098437215 	 131784017
17:26:18 		 098437215 	 131784019
17:26:20 		 098437215 	 131784020
17:26:21 		 098437215 	 131784022
17:26:23 		 098437215 	 131784023
17:26:24 		 098437215 	 131784025
17:26:25 		 098437215 	 131784025
17:26:27 		 098437215 	 131784025
17:26:28 		 098437215 	 131784025
17:26:30 		 098437215 	 131784025
17:26:31 		 098437215 	 131784025
17:26:32 		 098437215 	 131784025
17:26:34 		 098437215 	 131784025
17:26:35 		 098437215 	 131784025
17:26:37 		 098437215 	 131784040
17:26:38 		 098437215 	 131784042
17:26:39 		 098437215 	 131784043
17:26:41 		 098437215 	 131784045
17:26:42 		 098437215 	 131784046
17:26:44 		 098437215 	 131784048
17:26:45 		 098437215 	 131784048
17:26:46 		 098437215 	 131784048
17:26:48 		 098437215 	 131784048
17:26:49 		 098437215 	 131784048
17:26:51 		 098437215 	 131784048
17:26:52 		 098437215 	 131784048
17:26:53 		 098437215 	 131784048
17:26:55 		 098437215 	 131784048
17:26:56 		 098437215 	 131784048
17:26:58 		 098437215 	 131784066
17:26:59 		 098437215 	 131784068
17:27:00 		 098437215 	 131784070
17:27:02 		 098437215 	 131784072
17:27:03 		 098437215 	 131784073
17:27:05 		 098437215 	 131784075
17:27:06 		 098437215 	 131784075
17:27:07 		 098437215 	 131784075
17:27:09 		 098437215 	 131784075
17:27:10 		 098437215 	 131784075
17:27:12 		 098437215 	 131784075
17:27:13 		 098437215 	 131784075
17:27:14 		 098437215 	 131784075
17:27:16 		 098437215 	 131784075
17:27:17 		 098437215 	 131784093
17:27:19 		 098437215 	 131784095
17:27:20 		 098437215 	 131784097
17:27:21 		 098437215 	 131784099
17:27:23 		 098437215 	 131784100
17:27:24 		 098437215 	 131784102
17:27:26 		 098437215 	 131784104
17:27:27 		 098437215 	 131784104
17:27:28 		 098437215 	 131784104
17:27:30 		 098437215 	 131784104
17:27:31 		 098437215 	 131784104
17:27:33 		 098437215 	 131784104
17:27:34 		 098437215 	 131784104
17:27:35 		 098437215 	 131784104
17:27:37 		 098437215 	 131784122
17:27:38 		 098437215 	 131784125
17:27:40 		 098437215 	 131784127
17:27:41 		 098437215 	 131784129
17:27:42 		 098437215 	 131784131
17:27:44 		 098437215 	 131784134
17:27:45 		 098437215 	 131784136
17:27:47 		 098437215 	 131784138
17:27:48 		 098437215 	 131784138
17:27:49 		 098437215 	 131784138
17:27:51 		 098437215 	 131784138
17:27:52 		 098437215 	 131784138
17:27:54 		 098437215 	 131784138
17:27:55 		 098437215 	 131784138
17:27:56 		 098437215 	 131784138
17:27:58 		 098437215 	 131784158
17:27:59 		 098437215 	 131784160
17:28:01 		 098437215 	 131784162
17:28:02 		 098437215 	 131784165
17:28:04 		 098437215 	 131784167
17:28:05 		 098437215 	 131784169
17:28:06 		 098437215 	 131784171
17:28:08 		 098437215 	 131784171
17:28:09 		 098437215 	 131784171
17:28:11 		 098437215 	 131784171
17:28:12 		 098437215 	 131784171
17:28:13 		 098437215 	 131784171
17:28:15 		 098437215 	 131784171
17:28:16 		 098437215 	 131784171
17:28:18 		 098437215 	 131784171
17:28:19 		 098437215 	 131784193
17:28:20 		 098437215 	 131784196
17:28:22 		 098437215 	 131784198
17:28:23 		 098437215 	 131784200
17:28:25 		 098437215 	 131784202
17:28:26 		 098437215 	 131784205
17:28:27 		 098437215 	 131784207
17:28:29 		 098437215 	 131784207
17:28:30 		 098437215 	 131784207
17:28:32 		 098437215 	 131784207
17:28:33 		 098437215 	 131784207
17:28:34 		 098437215 	 131784207
17:28:36 		 098437215 	 131784207
17:28:37 		 098437215 	 131784207
17:28:39 		 098437215 	 131784207
17:28:40 		 098437215 	 131784229
17:28:41 		 098437215 	 131784231
17:28:43 		 098437215 	 131784234
17:28:44 		 098437215 	 131784236
17:28:46 		 098437215 	 131784238
17:28:47 		 098437215 	 131784240
